"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","stop_url","location_type","parent_station","wheelchair_boarding"
51412,"51412","Police Tanowska nż 12","na żądanie",53.551020,14.548033,"http://www.zditm.szczecin.pl/s51412",,,
51421,"51421","Police Tanowska nż 21","na żądanie",53.550427,14.547212,"http://www.zditm.szczecin.pl/s51421",,,
51422,"51422","Police Tanowska nż 22","na żądanie",53.550548,14.547159,"http://www.zditm.szczecin.pl/s51422",,,
51511,"51511","Police Zajezdnia 11","",53.554320,14.556477,"http://www.zditm.szczecin.pl/s51511",,,
51512,"51512","Police Zajezdnia 12","",53.554266,14.555616,"http://www.zditm.szczecin.pl/s51512",,,
51611,"51611","Police Chodkiewicza 11","",53.544872,14.547411,"http://www.zditm.szczecin.pl/s51611",,,
51711,"51711","Police Wyszyńskiego 11","",53.542702,14.550313,"http://www.zditm.szczecin.pl/s51711",,,
51712,"51712","Police Wyszyńskiego 12","",53.542392,14.550071,"http://www.zditm.szczecin.pl/s51712",,,
51811,"51811","Police Osiedle Chemik 11","",53.539845,14.547459,"http://www.zditm.szczecin.pl/s51811",,,
51821,"51821","Police Osiedle Chemik 21","",53.539264,14.547384,"http://www.zditm.szczecin.pl/s51821",,,
51831,"51831","Police Osiedle Chemik 31","",53.538678,14.546837,"http://www.zditm.szczecin.pl/s51831",,,
51832,"51832","Police Osiedle Chemik 32","",53.539220,14.546767,"http://www.zditm.szczecin.pl/s51832",,,
51911,"51911","Siedlice 11","",53.528003,14.534627,"http://www.zditm.szczecin.pl/s51911",,,
51912,"51912","Siedlice 12","",53.526874,14.532836,"http://www.zditm.szczecin.pl/s51912",,,
52011,"52011","Siedlice Pętla 11","",53.526348,14.528909,"http://www.zditm.szczecin.pl/s52011",,,
52012,"52012","Siedlice Pętla 12","",53.526348,14.529199,"http://www.zditm.szczecin.pl/s52012",,,
52111,"52111","Leśno Górne 11","",53.509297,14.515825,"http://www.zditm.szczecin.pl/s52111",,,
52112,"52112","Leśno Górne 12","",53.508964,14.515132,"http://www.zditm.szczecin.pl/s52112",,,
52211,"52211","Sierakowo nż 11","na żądanie",53.508541,14.498729,"http://www.zditm.szczecin.pl/s52211",,,
52212,"52212","Sierakowo nż 12","na żądanie",53.508244,14.497575,"http://www.zditm.szczecin.pl/s52212",,,
52311,"52311","Pilchowo Leśna nż 11","na żądanie",53.502977,14.487120,"http://www.zditm.szczecin.pl/s52311",,,
52312,"52312","Pilchowo Leśna nż 12","na żądanie",53.502568,14.486251,"http://www.zditm.szczecin.pl/s52312",,,
52411,"52411","Police Piaskowa Szkoła 11","",53.537527,14.551638,"http://www.zditm.szczecin.pl/s52411",,,
52412,"52412","Police Piaskowa Szkoła 12","",53.537521,14.552233,"http://www.zditm.szczecin.pl/s52412",,,
52511,"52511","Police Piaskowa 11","",53.539841,14.559711,"http://www.zditm.szczecin.pl/s52511",,,
52521,"52521","Police Piaskowa 21","",53.539303,14.559046,"http://www.zditm.szczecin.pl/s52521",,,
52611,"52611","Police Grzybowa 11","",53.541751,14.558746,"http://www.zditm.szczecin.pl/s52611",,,
52612,"52612","Police Grzybowa 12","",53.542787,14.558574,"http://www.zditm.szczecin.pl/s52612",,,
52711,"52711","Police Piłsudskiego Rondo 11","",53.544083,14.558459,"http://www.zditm.szczecin.pl/s52711",,,
52721,"52721","Police Piłsudskiego Rondo 21","",53.543351,14.559540,"http://www.zditm.szczecin.pl/s52721",,,
52731,"52731","Police Piłsudskiego Rondo 31","",53.543482,14.557110,"http://www.zditm.szczecin.pl/s52731",,,
52811,"52811","Police PCK 11","",53.543267,14.554379,"http://www.zditm.szczecin.pl/s52811",,,
52911,"52911","Police Szpital 11","",53.545621,14.560178,"http://www.zditm.szczecin.pl/s52911",,,
52912,"52912","Police Szpital 12","",53.546048,14.561176,"http://www.zditm.szczecin.pl/s52912",,,
53011,"53011","Police MOK nż 11","na żądanie",53.547922,14.564459,"http://www.zditm.szczecin.pl/s53011",,,
53111,"53111","Police Dworzec nż 11","na żądanie",53.550739,14.564974,"http://www.zditm.szczecin.pl/s53111",,,
53112,"53112","Police Dworzec 12","",53.549289,14.565306,"http://www.zditm.szczecin.pl/s53112",,,
53211,"53211","Police Starostwo Powiatowe 11","",53.550991,14.553864,"http://www.zditm.szczecin.pl/s53211",,,
53212,"53212","Police Starostwo Powiatowe 12","",53.550937,14.554460,"http://www.zditm.szczecin.pl/s53212",,,
53311,"53311","Police Grunwaldzka 11","",53.551308,14.566128,"http://www.zditm.szczecin.pl/s53311",,,
53312,"53312","Police Grunwaldzka 12","",53.551437,14.567645,"http://www.zditm.szczecin.pl/s53312",,,
53411,"53411","Police Szkolna 11","",53.549917,14.569957,"http://www.zditm.szczecin.pl/s53411",,,
53412,"53412","Police Szkolna 12","",53.549799,14.569539,"http://www.zditm.szczecin.pl/s53412",,,
53511,"53511","Police Kołłątaja 11","",53.551195,14.571046,"http://www.zditm.szczecin.pl/s53511",,,
53521,"53521","Police Kołłątaja 21","",53.549809,14.571835,"http://www.zditm.szczecin.pl/s53521",,,
53611,"53611","Police Mazurska Kościół 11","",53.546481,14.572634,"http://www.zditm.szczecin.pl/s53611",,,
53612,"53612","Police Mazurska Kościół 12","",53.546108,14.572817,"http://www.zditm.szczecin.pl/s53612",,,
53711,"53711","Police Przybora 11","",53.543195,14.563493,"http://www.zditm.szczecin.pl/s53711",,,
53712,"53712","Police Przybora 12","",53.542942,14.565438,"http://www.zditm.szczecin.pl/s53712",,,
53811,"53811","Police Mazurska 11","",53.543845,14.573117,"http://www.zditm.szczecin.pl/s53811",,,
53812,"53812","Police Mazurska 12","",53.543440,14.572361,"http://www.zditm.szczecin.pl/s53812",,,
53911,"53911","Police Wojska Polskiego 11","",53.547170,14.574195,"http://www.zditm.szczecin.pl/s53911",,,
53912,"53912","Police Wojska Polskiego 12","",53.546574,14.574553,"http://www.zditm.szczecin.pl/s53912",,,
54011,"54011","Police Rynek 11","",53.552448,14.572463,"http://www.zditm.szczecin.pl/s54011",,,
54021,"54021","Police Rynek 21","",53.552288,14.572865,"http://www.zditm.szczecin.pl/s54021",,,
54022,"54022","Police Rynek 22","",53.552301,14.572999,"http://www.zditm.szczecin.pl/s54022",,,
54023,"54023","Police Rynek 23","",53.552311,14.573117,"http://www.zditm.szczecin.pl/s54023",,,
54111,"54111","Police Dubois nż 11","na żądanie",53.556347,14.568820,"http://www.zditm.szczecin.pl/s54111",,,
54112,"54112","Police Dubois nż 12","na żądanie",53.556017,14.569416,"http://www.zditm.szczecin.pl/s54112",,,
54211,"54211","Police Kamienna nż 11","na żądanie",53.562647,14.561681,"http://www.zditm.szczecin.pl/s54211",,,
54212,"54212","Police Kamienna nż 12","na żądanie",53.562340,14.562026,"http://www.zditm.szczecin.pl/s54212",,,
54311,"54311","Police Kuźnicka nż 11","na żądanie",53.570670,14.556487,"http://www.zditm.szczecin.pl/s54311",,,
54312,"54312","Police Kuźnicka nż 12","na żądanie",53.570128,14.556750,"http://www.zditm.szczecin.pl/s54312",,,
54411,"54411","Police Zakłady Chemiczne 11","",53.570730,14.550443,"http://www.zditm.szczecin.pl/s54411",,,
54412,"54412","Police Zakłady Chemiczne 12","",53.570811,14.550789,"http://www.zditm.szczecin.pl/s54412",,,
54511,"54511","Police Kombinat Krzyżówka nż 11","na żądanie",53.573884,14.555763,"http://www.zditm.szczecin.pl/s54511",,,
54512,"54512","Police Kombinat Krzyżówka nż 12","na żądanie",53.573944,14.555838,"http://www.zditm.szczecin.pl/s54512",,,
54611,"54611","Police Jasienicka nż 11","na żądanie",53.577547,14.554411,"http://www.zditm.szczecin.pl/s54611",,,
54612,"54612","Police Jasienicka nż 12","na żądanie",53.578701,14.553987,"http://www.zditm.szczecin.pl/s54612",,,
54711,"54711","Police Messer nż 11","na żądanie",53.583665,14.551954,"http://www.zditm.szczecin.pl/s54711",,,
54712,"54712","Police Messer nż 12","na żądanie",53.582971,14.552308,"http://www.zditm.szczecin.pl/s54712",,,
54811,"54811","Police Jasienica Krzyżówka nż 11","na żądanie",53.590285,14.545313,"http://www.zditm.szczecin.pl/s54811",,,
54812,"54812","Police Jasienica Krzyżówka nż 12","na żądanie",53.590314,14.545034,"http://www.zditm.szczecin.pl/s54812",,,
54911,"54911","Police Piotra i Pawła 11","",53.582800,14.539459,"http://www.zditm.szczecin.pl/s54911",,,
55011,"55011","Police Jasienica 11","",53.593880,14.539675,"http://www.zditm.szczecin.pl/s55011",,,
55012,"55012","Police Jasienica 12","",53.592941,14.541606,"http://www.zditm.szczecin.pl/s55012",,,
55111,"55111","Police Jasienica Pętla 11","",53.594587,14.536800,"http://www.zditm.szczecin.pl/s55111",,,
55211,"55211","Police Mścięcino Krzyżówka 11","",53.539695,14.576851,"http://www.zditm.szczecin.pl/s55211",,,
55212,"55212","Police Mścięcino Krzyżówka 12","",53.539727,14.576891,"http://www.zditm.szczecin.pl/s55212",,,
55311,"55311","Police Palmowa 11","",53.536784,14.578701,"http://www.zditm.szczecin.pl/s55311",,,
55312,"55312","Police Palmowa 12","",53.536159,14.578677,"http://www.zditm.szczecin.pl/s55312",,,
55411,"55411","Police Ofiar Stutthofu nż 11","na żądanie",53.533296,14.576282,"http://www.zditm.szczecin.pl/s55411",,,
55412,"55412","Police Ofiar Stutthofu nż 12","na żądanie",53.533561,14.576577,"http://www.zditm.szczecin.pl/s55412",,,
55511,"55511","Przęsocin Centralna 11","",53.515959,14.567388,"http://www.zditm.szczecin.pl/s55511",,,
55512,"55512","Przęsocin Centralna 12","",53.517450,14.567747,"http://www.zditm.szczecin.pl/s55512",,,
55611,"55611","Przęsocin Kościelna nż 11","na żądanie",53.509032,14.570167,"http://www.zditm.szczecin.pl/s55611",,,
55612,"55612","Przęsocin Kościelna nż 12","na żądanie",53.509871,14.569668,"http://www.zditm.szczecin.pl/s55612",,,
55711,"55711","Police Cisowa nż 11","na żądanie",53.539319,14.581367,"http://www.zditm.szczecin.pl/s55711",,,
55712,"55712","Police Cisowa nż 12","na żądanie",53.539488,14.579302,"http://www.zditm.szczecin.pl/s55712",,,
55811,"55811","Police Jesionowa 11","",53.535652,14.587346,"http://www.zditm.szczecin.pl/s55811",,,
55812,"55812","Police Jesionowa 12","",53.536218,14.586064,"http://www.zditm.szczecin.pl/s55812",,,
55911,"55911","Police Klub Nauczyciela 11","",53.543533,14.549739,"http://www.zditm.szczecin.pl/s55911",,,
56311,"56311","Siedlice Las nż 11","na żądanie",53.530050,14.536392,"http://www.zditm.szczecin.pl/s56311",,,
56312,"56312","Siedlice Las nż 12","na żądanie",53.530704,14.537889,"http://www.zditm.szczecin.pl/s56312",,,
60111,"60111","Energetyków 11","",53.419227,14.565813,"http://www.zditm.szczecin.pl/s60111",,,
60112,"60112","Energetyków 12","",53.419238,14.565591,"http://www.zditm.szczecin.pl/s60112",,,1
60113,"60113","Energetyków 13","",53.419107,14.565717,"http://www.zditm.szczecin.pl/s60113",,,1
60114,"60114","Energetyków 14","",53.418794,14.566095,"http://www.zditm.szczecin.pl/s60114",,,
60211,"60211","Port Centralny 11","",53.415180,14.570203,"http://www.zditm.szczecin.pl/s60211",,,
60212,"60212","Port Centralny nż 12","na żądanie",53.415092,14.570092,"http://www.zditm.szczecin.pl/s60212",,,1
60213,"60213","Port Centralny nż 13","na żądanie",53.415007,14.570303,"http://www.zditm.szczecin.pl/s60213",,,1
60214,"60214","Port Centralny 14","",53.414942,14.570176,"http://www.zditm.szczecin.pl/s60214",,,
60221,"60221","Port Centralny 21","",53.414657,14.569115,"http://www.zditm.szczecin.pl/s60221",,,
60222,"60222","Port Centralny 22","",53.414622,14.568981,"http://www.zditm.szczecin.pl/s60222",,,
60311,"60311","Parnica 11","",53.412069,14.578856,"http://www.zditm.szczecin.pl/s60311",,,
60312,"60312","Parnica nż 12","na żądanie",53.410919,14.581367,"http://www.zditm.szczecin.pl/s60312",,,1
60313,"60313","Parnica nż 13","na żądanie",53.411106,14.580832,"http://www.zditm.szczecin.pl/s60313",,,1
60314,"60314","Parnica 14","",53.411543,14.579501,"http://www.zditm.szczecin.pl/s60314",,,
60411,"60411","Merkatora 11","",53.405686,14.593470,"http://www.zditm.szczecin.pl/s60411",,,
60412,"60412","Merkatora nż 12","na żądanie",53.405133,14.594508,"http://www.zditm.szczecin.pl/s60412",,,1
60413,"60413","Merkatora nż 13","na żądanie",53.405339,14.593939,"http://www.zditm.szczecin.pl/s60413",,,1
60414,"60414","Merkatora 14","",53.404810,14.594828,"http://www.zditm.szczecin.pl/s60414",,,
60521,"60521","Basen Górniczy 21","",53.400924,14.598668,"http://www.zditm.szczecin.pl/s60521",,,1
60522,"60522","Basen Górniczy 22","",53.400800,14.598668,"http://www.zditm.szczecin.pl/s60522",,,1
60523,"60523","Basen Górniczy 23","",53.400675,14.598670,"http://www.zditm.szczecin.pl/s60523",,,1
60524,"60524","Basen Górniczy 24","",53.400551,14.598672,"http://www.zditm.szczecin.pl/s60524",,,1
60525,"60525","Basen Górniczy 25","",53.400431,14.598678,"http://www.zditm.szczecin.pl/s60525",,,1
60526,"60526","Basen Górniczy 26","",53.400306,14.598679,"http://www.zditm.szczecin.pl/s60526",,,1
60527,"60527","Basen Górniczy 27","",53.400186,14.598691,"http://www.zditm.szczecin.pl/s60527",,,1
60531,"60531","Basen Górniczy 31","",53.401347,14.598796,"http://www.zditm.szczecin.pl/s60531",,,1
60541,"60541","Basen Górniczy 41","",53.401231,14.599086,"http://www.zditm.szczecin.pl/s60541",,,1
60542,"60542","Basen Górniczy 42","",53.400718,14.599368,"http://www.zditm.szczecin.pl/s60542",,,1
60551,"60551","Basen Górniczy 51","",53.401482,14.599354,"http://www.zditm.szczecin.pl/s60551",,,
60611,"60611","Księżnej Anny nż 11","na żądanie",53.396882,14.607416,"http://www.zditm.szczecin.pl/s60611",,,
60612,"60612","Księżnej Anny nż 12","na żądanie",53.397462,14.609026,"http://www.zditm.szczecin.pl/s60612",,,
60711,"60711","Celna nż 11","na żądanie",53.420044,14.560430,"http://www.zditm.szczecin.pl/s60711",,,
60811,"60811","Składowa nż 11","na żądanie",53.417971,14.557885,"http://www.zditm.szczecin.pl/s60811",,,
60812,"60812","Składowa nż 12","na żądanie",53.417437,14.557313,"http://www.zditm.szczecin.pl/s60812",,,
60911,"60911","Heyki 11","",53.415306,14.554136,"http://www.zditm.szczecin.pl/s60911",,,
61011,"61011","Bulwar Gdański nż 11","na żądanie",53.419526,14.560393,"http://www.zditm.szczecin.pl/s61011",,,
61111,"61111","Bytomska 11","",53.417483,14.572548,"http://www.zditm.szczecin.pl/s61111",,,
61121,"61121","Bytomska 21","",53.417717,14.569244,"http://www.zditm.szczecin.pl/s61121",,,
61211,"61211","Hryniewieckiego nż 11","na żądanie",53.415623,14.576926,"http://www.zditm.szczecin.pl/s61211",,,
61212,"61212","Hryniewieckiego nż 12","na żądanie",53.415605,14.577017,"http://www.zditm.szczecin.pl/s61212",,,
61311,"61311","PŻM 11","",53.419740,14.579230,"http://www.zditm.szczecin.pl/s61311",,,
61312,"61312","PŻM 12","",53.417924,14.578561,"http://www.zditm.szczecin.pl/s61312",,,
61411,"61411","Ogrody ""Portowiec"" nż 11","na żądanie",53.423097,14.580718,"http://www.zditm.szczecin.pl/s61411",,,
61412,"61412","Ogrody ""Portowiec"" nż 12","na żądanie",53.423634,14.581046,"http://www.zditm.szczecin.pl/s61412",,,
61511,"61511","Nabrzeże Ewa 11","",53.427227,14.581663,"http://www.zditm.szczecin.pl/s61511",,,
61711,"61711","Kanał Parnicki nż 11","na żądanie",53.416224,14.560816,"http://www.zditm.szczecin.pl/s61711",,,
61712,"61712","Kanał Parnicki nż 12","na żądanie",53.416275,14.561031,"http://www.zditm.szczecin.pl/s61712",,,
61811,"61811","Marynarska 11","",53.411856,14.557861,"http://www.zditm.szczecin.pl/s61811",,,
61812,"61812","Marynarska 12","",53.411811,14.557995,"http://www.zditm.szczecin.pl/s61812",,,
61911,"61911","Wiejska 11","",53.409547,14.559528,"http://www.zditm.szczecin.pl/s61911",,,
61912,"61912","Wiejska 12","",53.409451,14.559844,"http://www.zditm.szczecin.pl/s61912",,,
62011,"62011","Okrętowa 11","",53.407628,14.563558,"http://www.zditm.szczecin.pl/s62011",,,
62012,"62012","Okrętowa 12","",53.407229,14.563851,"http://www.zditm.szczecin.pl/s62012",,,
62111,"62111","Ogrody ""Stoczniowiec"" 11","",53.401107,14.560810,"http://www.zditm.szczecin.pl/s62111",,,
62112,"62112","Ogrody ""Stoczniowiec"" 12","",53.400946,14.560811,"http://www.zditm.szczecin.pl/s62112",,,
62211,"62211","Kutrowa 11","",53.396604,14.558622,"http://www.zditm.szczecin.pl/s62211",,,
62212,"62212","Kutrowa 12","",53.396699,14.558746,"http://www.zditm.szczecin.pl/s62212",,,
62311,"62311","Wyspa Pucka 11","",53.394720,14.557185,"http://www.zditm.szczecin.pl/s62311",,,
62411,"62411","Dziewoklicz nż 11","na żądanie",53.379079,14.545184,"http://www.zditm.szczecin.pl/s62411",,,
62412,"62412","Dziewoklicz nż 12","na żądanie",53.379235,14.544562,"http://www.zditm.szczecin.pl/s62412",,,
62511,"62511","Kanał Leśny nż 11","na żądanie",53.375549,14.557555,"http://www.zditm.szczecin.pl/s62511",,,
62512,"62512","Kanał Leśny nż 12","na żądanie",53.375699,14.556589,"http://www.zditm.szczecin.pl/s62512",,,
62611,"62611","Krygiera nż 11","na żądanie",53.374966,14.580488,"http://www.zditm.szczecin.pl/s62611",,,
62612,"62612","Krygiera nż 12","na żądanie",53.374886,14.579726,"http://www.zditm.szczecin.pl/s62612",,,
62711,"62711","Logistyczna 11","",53.426010,14.589281,"http://www.zditm.szczecin.pl/s62711",,,
62811,"62811","Przychodnia Portowa nż 11","na żądanie",53.420869,14.562286,"http://www.zditm.szczecin.pl/s62811",,,
69511,"69511","Mierzyn Truskawkowa 11","",53.427120,14.461588,"http://www.zditm.szczecin.pl/s69511",,,
69611,"69611","Będargowo 12 nż 11","na żądanie",53.394167,14.439898,"http://www.zditm.szczecin.pl/s69611",,,
69711,"69711","Mierzyn Demeter nż 11","na żądanie",53.425948,14.438029,"http://www.zditm.szczecin.pl/s69711",,,
69811,"69811","Mierzyn Pod Lipami 11","",53.420685,14.442056,"http://www.zditm.szczecin.pl/s69811",,,
69911,"69911","Mierzyn Modrzewiowa nż 11","na żądanie",53.423543,14.449203,"http://www.zditm.szczecin.pl/s69911",,,
70111,"70111","Most Cłowy nż 11","na żądanie",53.395670,14.615614,"http://www.zditm.szczecin.pl/s70111",,,
70112,"70112","Most Cłowy nż 12","na żądanie",53.396652,14.617030,"http://www.zditm.szczecin.pl/s70112",,,
70211,"70211","Lotnisko nż 11","na żądanie",53.397401,14.618615,"http://www.zditm.szczecin.pl/s70211",,,
70212,"70212","Lotnisko nż 12","na żądanie",53.397052,14.620710,"http://www.zditm.szczecin.pl/s70212",,,
70311,"70311","Przystań Żeglarska nż 11","na żądanie",53.396169,14.626455,"http://www.zditm.szczecin.pl/s70311",,,
70312,"70312","Przystań Żeglarska nż 12","na żądanie",53.395803,14.628365,"http://www.zditm.szczecin.pl/s70312",,,
70411,"70411","Centrum Żeglarskie (Camping) nż 11","na żądanie",53.394941,14.637373,"http://www.zditm.szczecin.pl/s70411",,,
70412,"70412","Centrum Żeglarskie (Camping) nż 12","na żądanie",53.394970,14.635997,"http://www.zditm.szczecin.pl/s70412",,,
70511,"70511","Przestrzenna (Kolonia) nż 11","na żądanie",53.394676,14.644753,"http://www.zditm.szczecin.pl/s70511",,,
70512,"70512","Przestrzenna (Kolonia) nż 12","na żądanie",53.394605,14.647350,"http://www.zditm.szczecin.pl/s70512",,,
70611,"70611","Przybrzeżna nż 11","na żądanie",53.397426,14.659947,"http://www.zditm.szczecin.pl/s70611",,,
70612,"70612","Przybrzeżna nż 12","na żądanie",53.396871,14.658918,"http://www.zditm.szczecin.pl/s70612",,,
70711,"70711","Emilii Gierczak 11","",53.396379,14.667260,"http://www.zditm.szczecin.pl/s70711",,,
70712,"70712","Emilii Gierczak 12","",53.396273,14.667517,"http://www.zditm.szczecin.pl/s70712",,,
70721,"70721","Emilii Gierczak 21","",53.396398,14.666225,"http://www.zditm.szczecin.pl/s70721",,,
70731,"70731","Emilii Gierczak 31","",53.396797,14.666038,"http://www.zditm.szczecin.pl/s70731",,,
70811,"70811","Klombowa 11","",53.393781,14.662832,"http://www.zditm.szczecin.pl/s70811",,,
70812,"70812","Klombowa 12","",53.393665,14.662929,"http://www.zditm.szczecin.pl/s70812",,,
70911,"70911","Gryfińska nż 11","na żądanie",53.390459,14.658665,"http://www.zditm.szczecin.pl/s70911",,,
70912,"70912","Gryfińska nż 12","na żądanie",53.390628,14.659127,"http://www.zditm.szczecin.pl/s70912",,,
71011,"71011","Dąbie Dworzec 11","",53.392179,14.670048,"http://www.zditm.szczecin.pl/s71011",,,
71012,"71012","Dąbie Dworzec 12","",53.392060,14.670103,"http://www.zditm.szczecin.pl/s71012",,,
71111,"71111","Plac Słowiański 11","",53.395260,14.672218,"http://www.zditm.szczecin.pl/s71111",,,
71112,"71112","Plac Słowiański 12","",53.395461,14.672616,"http://www.zditm.szczecin.pl/s71112",,,
71121,"71121","Plac Słowiański 21","",53.394109,14.671998,"http://www.zditm.szczecin.pl/s71121",,,
71122,"71122","Plac Słowiański 22","",53.394061,14.671963,"http://www.zditm.szczecin.pl/s71122",,,
71211,"71211","Jugosłowiańska 11","",53.399192,14.681359,"http://www.zditm.szczecin.pl/s71211",,,
71212,"71212","Jugosłowiańska 12","",53.398818,14.680454,"http://www.zditm.szczecin.pl/s71212",,,
71311,"71311","Warmińska 11","",53.401676,14.687339,"http://www.zditm.szczecin.pl/s71311",,,
71312,"71312","Warmińska 12","",53.401145,14.686464,"http://www.zditm.szczecin.pl/s71312",,,
71411,"71411","Dąbie Osiedle 11","",53.404025,14.691783,"http://www.zditm.szczecin.pl/s71411",,,
71421,"71421","Dąbie Osiedle 21","",53.402987,14.689684,"http://www.zditm.szczecin.pl/s71421",,,
71431,"71431","Dąbie Osiedle 31","",53.403343,14.689857,"http://www.zditm.szczecin.pl/s71431",,,
71432,"71432","Dąbie Osiedle 32","",53.403404,14.689788,"http://www.zditm.szczecin.pl/s71432",,,
71441,"71441","Dąbie Osiedle 41","",53.403567,14.689595,"http://www.zditm.szczecin.pl/s71441",,,
71511,"71511","Wolińska nż 11","na żądanie",53.410513,14.704663,"http://www.zditm.szczecin.pl/s71511",,,
71512,"71512","Wolińska nż 12","na żądanie",53.410602,14.705102,"http://www.zditm.szczecin.pl/s71512",,,
71611,"71611","Stacja Doświadczalna 11","",53.412843,14.713567,"http://www.zditm.szczecin.pl/s71611",,,
71612,"71612","Stacja Doświadczalna 12","",53.412555,14.712080,"http://www.zditm.szczecin.pl/s71612",,,
71711,"71711","Kniewska nż 11","na żądanie",53.416287,14.716287,"http://www.zditm.szczecin.pl/s71711",,,
71712,"71712","Kniewska nż 12","na żądanie",53.416033,14.716527,"http://www.zditm.szczecin.pl/s71712",,,
71811,"71811","Zakłady Drobiarskie (Kniewska) nż 11","na żądanie",53.418159,14.714975,"http://www.zditm.szczecin.pl/s71811",,,
71812,"71812","Zakłady Drobiarskie (Kniewska) nż 12","na żądanie",53.418127,14.715068,"http://www.zditm.szczecin.pl/s71812",,,
71821,"71821","Zakłady Drobiarskie 21","",53.418402,14.714986,"http://www.zditm.szczecin.pl/s71821",,,
71911,"71911","Załom Parkowa (Załom) 11","",53.426915,14.717109,"http://www.zditm.szczecin.pl/s71911",,,
71912,"71912","Załom Parkowa (Załom) 12","",53.427578,14.719799,"http://www.zditm.szczecin.pl/s71912",,,
72011,"72011","Załom Kościół (Załom Krzyżówka) 11","",53.434551,14.731391,"http://www.zditm.szczecin.pl/s72011",,,
72021,"72021","Załom Kościół (Załom Krzyżówka) 21","",53.434678,14.730021,"http://www.zditm.szczecin.pl/s72021",,,
72111,"72111","Kablowa 11","",53.427181,14.738372,"http://www.zditm.szczecin.pl/s72111",,,
72112,"72112","Kablowa 12","",53.427021,14.738513,"http://www.zditm.szczecin.pl/s72112",,,
72211,"72211","Załom Szkoła 11","",53.429264,14.736386,"http://www.zditm.szczecin.pl/s72211",,,
72221,"72221","Załom Szkoła 21","",53.428972,14.738368,"http://www.zditm.szczecin.pl/s72221",,,
72311,"72311","Ogrody ""Załomiak"" nż 11","na żądanie",53.432505,14.746150,"http://www.zditm.szczecin.pl/s72311",,,
72411,"72411","Osiedle Kasztanowe 11","",53.435717,14.745031,"http://www.zditm.szczecin.pl/s72411",,,1
72511,"72511","Tczewska nż 11","na żądanie",53.397408,14.678042,"http://www.zditm.szczecin.pl/s72511",,,
72512,"72512","Tczewska nż 12","na żądanie",53.397401,14.677914,"http://www.zditm.szczecin.pl/s72512",,,
72611,"72611","Nowogardzka (Elbląska) nż 11","na żądanie",53.396977,14.686568,"http://www.zditm.szczecin.pl/s72611",,,
72612,"72612","Nowogardzka (Elbląska) nż 12","na żądanie",53.396983,14.687348,"http://www.zditm.szczecin.pl/s72612",,,
72711,"72711","Słupska nż 11","na żądanie",53.397022,14.692102,"http://www.zditm.szczecin.pl/s72711",,,
72712,"72712","Słupska nż 12","na żądanie",53.396987,14.690681,"http://www.zditm.szczecin.pl/s72712",,,
72811,"72811","Junaków (Park Leśny) nż 11","na żądanie",53.394015,14.709483,"http://www.zditm.szczecin.pl/s72811",,,
72812,"72812","Junaków (Park Leśny) nż 12","na żądanie",53.394436,14.707978,"http://www.zditm.szczecin.pl/s72812",,,
72911,"72911","Wolframowa (Wielgowo Autostrada) nż 11","na żądanie",53.393230,14.728782,"http://www.zditm.szczecin.pl/s72911",,,
72912,"72912","Wolframowa (Wielgowo Autostrada) nż 12","na żądanie",53.393100,14.730419,"http://www.zditm.szczecin.pl/s72912",,,
73011,"73011","Osada Leśna (Wielgowo Las) nż 11","na żądanie",53.393733,14.746144,"http://www.zditm.szczecin.pl/s73011",,,1
73012,"73012","Osada Leśna (Wielgowo Las) nż 12","na żądanie",53.393716,14.746629,"http://www.zditm.szczecin.pl/s73012",,,1
73111,"73111","Radiostacja nż 11","na żądanie",53.394132,14.753310,"http://www.zditm.szczecin.pl/s73111",,,
73112,"73112","Radiostacja nż 12","na żądanie",53.394095,14.753536,"http://www.zditm.szczecin.pl/s73112",,,
73211,"73211","Bryczkowskiego nż 11","na żądanie",53.395146,14.766589,"http://www.zditm.szczecin.pl/s73211",,,
73221,"73221","Bryczkowskiego nż 21","na żądanie",53.393818,14.765651,"http://www.zditm.szczecin.pl/s73221",,,
73231,"73231","Bryczkowskiego nż 31","na żądanie",53.394763,14.764839,"http://www.zditm.szczecin.pl/s73231",,,
73311,"73311","Bałtycka 11","",53.391200,14.765233,"http://www.zditm.szczecin.pl/s73311",,,
73312,"73312","Bałtycka 12","",53.390853,14.765284,"http://www.zditm.szczecin.pl/s73312",,,
73411,"73411","Wiślana 11","",53.386447,14.764519,"http://www.zditm.szczecin.pl/s73411",,,
73412,"73412","Wiślana 12","",53.385883,14.764597,"http://www.zditm.szczecin.pl/s73412",,,
73511,"73511","Wielgowo nż 11","na żądanie",53.383639,14.765316,"http://www.zditm.szczecin.pl/s73511",,,
73512,"73512","Wielgowo nż 12","na żądanie",53.383469,14.765508,"http://www.zditm.szczecin.pl/s73512",,,
73611,"73611","Zdunowo Dworzec nż 11","na żądanie",53.382406,14.765313,"http://www.zditm.szczecin.pl/s73611",,,
73612,"73612","Zdunowo Dworzec nż 12","na żądanie",53.382477,14.765592,"http://www.zditm.szczecin.pl/s73612",,,
73621,"73621","Zdunowo Dworzec nż 21","na żądanie",53.382189,14.764986,"http://www.zditm.szczecin.pl/s73621",,,
